Title,URL,Publish Date,Mentioned Times,Word Count
Tổng Bí thư Nguyễn Phú Trọng: Vùng đồng bằng sông Hồng phải đi đầu trong đổi mới sáng tạo (*),https://tienphong.vn/tong-bi-thu-nguyen-phu-trong-vung-dong-bang-song-hong-phai-di-dau-trong-doi-moi-sang-tao-post1490691.tpo,2022-11-29,3,5822
Tổng Bí thư Nguyễn Phú Trọng chủ trì Hội nghị phát triển vùng đồng bằng sông Hồng,https://tienphong.vn/tong-bi-thu-nguyen-phu-trong-chu-tri-hoi-nghi-phat-trien-vung-dong-bang-song-hong-post1490562.tpo,2022-11-29,1,687
Nâng cao nhận thức của thanh niên Bắc Kạn về chuyển đổi số,https://tienphong.vn/nang-cao-nhan-thuc-cua-thanh-nien-bac-kan-ve-chuyen-doi-so-post1488793.tpo,2022-11-23,1,1188
"Phát triển Vùng Bắc Trung Bộ và Duyên hải Trung bộ mạnh về biển, giàu từ biển ",https://tienphong.vn/phat-trien-vung-bac-trung-bo-va-duyen-hai-trung-bo-manh-ve-bien-giau-tu-bien-post1486919.tpo,2022-11-16,1,5645
"Thủ tướng Phạm Minh Chính: ASEAN cần mở cửa mạnh mẽ thị trường, tháo gỡ các rào cản thương mại",https://tienphong.vn/thu-tuong-pham-minh-chinh-asean-can-mo-cua-manh-me-thi-truong-thao-go-cac-rao-can-thuong-mai-post1485615.tpo,2022-11-11,1,612
MobiFone được vinh danh Thương hiệu quốc gia Việt Nam 2022,https://tienphong.vn/mobifone-duoc-vinh-danh-thuong-hieu-quoc-gia-viet-nam-2022-post1484675.tpo,2022-11-08,1,1036
Mời tham gia góp ý Báo cáo chính trị Đại hội Đoàn toàn quốc lần thứ XII,https://tienphong.vn/moi-tham-gia-gop-y-bao-cao-chinh-tri-dai-hoi-doan-toan-quoc-lan-thu-xii-post1483869.tpo,2022-11-05,1,26528
Chất vấn Bộ trưởng về việc livestream của bà Nguyễn Phương Hằng,https://tienphong.vn/chat-van-bo-truong-ve-viec-livestream-cua-ba-nguyen-phuong-hang-post1483718.tpo,2022-11-04,1,825
MobiFone khai trương mạng 5G tại Phú Quốc,https://tienphong.vn/mobifone-khai-truong-mang-5g-tai-phu-quoc-post1483398.tpo,2022-11-03,1,758
Chuyển đổi số trước tiên là phải chuyển đổi về nhận thức,https://tienphong.vn/chuyen-doi-so-truoc-tien-la-phai-chuyen-doi-ve-nhan-thuc-post1482273.tpo,2022-10-30,2,1433
'Khát vọng xây dựng đất nước Việt Nam hùng cường',https://tienphong.vn/khat-vong-xay-dung-dat-nuoc-viet-nam-hung-cuong-post1482056.tpo,2022-10-29,1,863
